"G0","G0_oult25","G0_oult50","G0_oult100"
-0.431011416266222,0.16317233927924,0.530456991718439,0.640637741299149
-0.426350579221783,-1.03338772415635,0.0464357253021248,-0.223659281467084
-0.209479526028427,-1.26304850868059,0.87535685284935,-2.44659061042604
-0.679131403194332,0.790612511310098,-0.452670520830998,-0.274734940712882
0.521802259968163,-0.655008107817088,1.53584342498953,-0.952262315220425
-0.746670262038736,0.914617271019725,-0.71137206915903,-0.4591908559378
0.215359369964078,-1.6450602274637,0.701347179421713,0.0364266484682724
0.825274765575261,0.413703180961524,2.56633564320033,-1.10241008466995
-0.511012557295816,1.1270845802046,-0.950868218814982,0.174776052449996
-0.153409137757792,-1.48000251505491,1.05339904530191,-0.0152366848075179
1.33875857364428,-0.220816977758051,-0.091179171779439,-0.990903245596467
-2.18403961346253,1.49223728268879,-0.516555588357217,0.0227284179506307
0.476445889010907,-0.655078548569974,-1.024711887359,1.8109101424499
-0.0372364103595124,-0.269584553831041,-1.21742314111481,1.79954497159771
0.206232147276903,-1.17650946184465,0.788196665682267,-1.11813991964042
-1.94160645625095,0.942353659663698,0.344811747207487,-0.162464150821857
-0.711277744397535,0.827465661983539,0.370978616025683,-0.124673232279757
-1.87044621119209,-1.34375236675433,-0.480341710641267,1.11835582701534
1.58945822115399,-1.80048686995355,-0.645384068667482,0.0606431468329527
0.485366559954005,0.149905164390662,-0.73833506228115,-0.774179182409903
-0.882330862302624,0.199518315120914,-1.14578886024326,-1.82103114121762
-0.970756338486984,-0.400386578850443,-0.366578036933214,-0.485465590863583
0.868878762722053,0.248407669453456,0.656241681632324,0.561771856388404
1.20543692527232,-0.443807903679807,1.21279730374491,0.0768796126881903
0.603749275875599,1.95611437545492,0.39117354286872,1.50918022443632
0.387010765195872,-0.903400522510801,-0.862729415642064,-0.317467359617729
0.757003656021108,0.453864813818278,0.0836749853301525,-1.50034029379511
0.504071907302893,0.836538848194932,-0.239017884295828,-0.977397808150823
-0.606402486747977,0.948271944881034,-1.04261432197083,0.331989179513324
0.0655787018493064,-0.88698788325948,0.0641167843157426,0.780988234796273
0.630746782763434,0.496945097325757,0.362565057636284,-1.53722709650673
0.385071290871963,0.712709356597263,-0.503519882196604,-1.58689428796888
0.634470440630886,-1.00038175119361,1.89528316095965,0.569442592912569
-0.14773459080325,0.807038340984567,-0.929638142420518,0.444811891314246
0.265347908490801,-2.50330080977303,1.21620262027449,-1.15082570460466
0.323093463127612,1.91723389884621,0.499339429760871,0.0164634033154717
0.0380984566090303,0.168514139143004,-1.28466312716483,-0.217028296668334
-0.64270522634303,0.108691696896718,-0.703165273751219,-0.322932597049606
0.699798209784075,-0.58084730921461,-2.53157958690225,-1.88788077186196
-0.378489937981038,-0.436361856311156,-1.10190982336969,-0.715622774717781
0.408668602931758,-0.530903750320674,-2.14867419526533,-1.68505245277075
-0.343281719505387,-0.249003221692516,0.481064386955325,0.0857194574186798
-0.683227897847725,0.0549119548832068,-1.55811744775928,0.892573932775608
0.225942588990478,-0.558051668316218,2.52509186892122,0.330588905929719
0.942009912441937,2.13198242393367,-1.57746541637484,-0.224677508547154
-1.71176962493521,0.643185199014317,2.34335798178945,0.00872341899883935
2.76803520104193,-0.761172459660271,0.0184378452227456,-0.627074360996386
0.202156420119188,0.128516306694494,2.47381077811191,-0.132083284010876
0.126409970388886,-0.107267447693646,-0.372214023554731,0.869701467163247
0.219604352174752,-0.554179896405745,-0.589653314426116,-0.160154633927193
-0.774778584827751,1.43212650868664,-1.39668557688209,-1.29058367664603
0.381868523828174,-0.761529952303341,1.0279262044575,-0.129461574232463
1.11665008586092,0.134272883052987,0.0893696953939177,1.88542922530604
-0.642438783191763,-0.126385975812265,0.0398280071367073,-0.317522691706931
0.923282464803354,-1.61440325093,-1.23896030271057,-1.93168255909066
1.96921491836172,-0.0565734519980642,0.374896848027574,0.580990350161571
-0.652353485401447,-0.272601410745499,0.887125554631406,1.14976956172237
0.657103103512206,25.1440543903865,50.4589544786919,99.9055768580179
-1.23483679573234,24.1172347949876,50.0466959885724,100.132265171349
0.448103803887031,24.3730651934644,50.1961913128393,99.7100272453278
1.93736423757535,24.9809760090434,50.2116701087059,99.8962978528516
1.74153487453509,25.3140250572822,50.4500269270923,99.558096924829
1.56792021046558,25.1739980356377,49.386925637157,100.233053225008
-0.168235967273033,25.7989298534224,49.9222328564913,100.679079317634
-0.331961491303619,24.719777688632,50.1171194238105,100.694153207674
-1.56790160772958,24.0567174204935,50.9878691627297,100.526250785555
1.44378442633751,25.5987066881928,49.5789508148399,99.5942740705267
